Date	Item	Store	Units Sold	Unit Price	Sales Amount
43349	Xbox One S	Los Angeles	4	299	1196
43274	Surface Studio	San Diego	1	2999	2999
42986	Surface Studio	San Diego	4	2999	11996
42968	Xbox One	San Francisco	3	249	747
43191	Xbox One S	Phoenix	2	299	598
43144	Surface Studio	San Diego	3	2999	8997
43567	Surface Studio	San Diego	4	2999	11996
43141	Xbox One S	San Diego	1	299	299
43552	Xbox One	Phoenix	4	249	996
43596	Surface Book	San Diego	1	1499	1499
43760	Surface Pro 4	San Francisco	5	899	4495
43479	Surface Pro 4	San Diego	4	899	3596
43785	Surface Pro 4	San Diego	5	899	4495
42766	Surface Pro 4	Los Angeles	1	899	899
42991	Xbox One	San Diego	3	249	747
43617	Surface Pro 4	San Diego	1	899	899
43076	Xbox One	Los Angeles	1	249	249
43726	Surface Book	Los Angeles	5	1499	7495
43262	Surface Studio	San Francisco	5	2999	14995
43665	Surface Book	San Diego	3	1499	4497
43514	Surface Studio	Los Angeles	2	2999	5998
43409	Surface Studio	Los Angeles	1	2999	2999
43188	Surface Pro 4	Seattle	3	899	2697
43662	Surface Studio	Phoenix	4	2999	11996
43527	Xbox One S	San Francisco	4	299	1196
42736	Surface Book	Seattle	3	1499	4497
43102	Xbox One	San Diego	5	249	1245
42929	Xbox One S	San Francisco	2	299	598
43407	Surface Pro 4	Seattle	3	899	2697
43161	Surface Studio	San Francisco	2	2999	5998
43326	Xbox One	Seattle	1	249	249
43741	Surface Book	Los Angeles	5	1499	7495
43146	Surface Studio	Phoenix	3	2999	8997
43011	Surface Pro 4	San Diego	3	899	2697
42951	Xbox One	San Diego	5	249	1245
43274	Surface Studio	San Francisco	4	2999	11996
42851	Surface Book	San Francisco	1	1499	1499
43231	Surface Studio	Los Angeles	1	2999	2999
43675	Surface Studio	San Diego	1	2999	2999
42885	Xbox One	Seattle	5	249	1245
43385	Surface Book	San Francisco	4	1499	5996
43674	Surface Book	Seattle	2	1499	2998
43546	Surface Studio	Seattle	2	2999	5998
43044	Surface Book	San Francisco	3	1499	4497
42908	Surface Studio	Phoenix	2	2999	5998
43482	Surface Studio	San Francisco	3	2999	8997
43798	Surface Studio	San Diego	1	2999	2999
43158	Surface Pro 4	Phoenix	1	899	899
43621	Surface Pro 4	Los Angeles	2	899	1798
42997	Xbox One	Los Angeles	3	249	747
43007	Xbox One S	Phoenix	4	299	1196
43765	Surface Studio	Phoenix	1	2999	2999
43775	Xbox One S	Phoenix	2	299	598
42745	Xbox One	Seattle	3	249	747
42904	Xbox One	Los Angeles	1	249	249
43424	Surface Book	Phoenix	1	1499	1499
42967	Xbox One S	Los Angeles	5	299	1495
43660	Surface Pro 4	San Diego	3	899	2697
42986	Surface Book	San Diego	5	1499	7495
43517	Xbox One	San Diego	2	249	498
42982	Surface Book	Seattle	2	1499	2998
43333	Surface Book	San Diego	1	1499	1499
43670	Surface Studio	Los Angeles	4	2999	11996
43595	Surface Book	San Francisco	2	1499	2998
42851	Surface Studio	San Diego	2	2999	5998
43340	Xbox One S	San Francisco	1	299	299
42845	Xbox One S	San Diego	5	299	1495
43171	Xbox One S	Seattle	1	299	299
43276	Xbox One S	Seattle	3	299	897
42906	Xbox One	Seattle	1	249	249
42875	Surface Pro 4	Phoenix	4	899	3596
42749	Surface Book	Los Angeles	5	1499	7495
42902	Surface Book	San Diego	1	1499	1499
43177	Xbox One	San Diego	2	249	498
42771	Surface Pro 4	San Diego	3	899	2697
42784	Surface Pro 4	San Francisco	3	899	2697
42838	Xbox One S	San Francisco	3	299	897
43156	Xbox One S	Los Angeles	5	299	1495
43319	Surface Book	Phoenix	3	1499	4497
43205	Surface Pro 4	Seattle	5	899	4495
43646	Surface Studio	San Diego	4	2999	11996
43280	Xbox One	Los Angeles	4	249	996
43424	Xbox One S	Phoenix	4	299	1196
43595	Surface Studio	Phoenix	1	2999	2999
42982	Xbox One S	San Francisco	3	299	897
43578	Surface Book	Phoenix	3	1499	4497
43810	Surface Studio	Seattle	5	2999	14995
43392	Surface Pro 4	Seattle	5	899	4495
43295	Surface Studio	San Francisco	1	2999	2999
43480	Surface Studio	San Diego	4	2999	11996
43415	Xbox One	Los Angeles	5	249	1245
42825	Surface Pro 4	Seattle	3	899	2697
43283	Surface Studio	Los Angeles	2	2999	5998
43205	Surface Studio	Phoenix	4	2999	11996
43257	Surface Pro 4	Phoenix	1	899	899
42888	Xbox One	Los Angeles	4	249	996
42840	Surface Studio	Seattle	2	2999	5998
43794	Surface Studio	Los Angeles	4	2999	11996
42912	Xbox One S	Los Angeles	3	299	897
43517	Surface Studio	Los Angeles	3	2999	8997
43707	Surface Studio	San Francisco	4	2999	11996
43149	Xbox One	Los Angeles	3	249	747
43562	Xbox One S	Los Angeles	4	299	1196
42939	Surface Pro 4	Phoenix	2	899	1798
43188	Surface Studio	San Diego	3	2999	8997
42948	Surface Book	Phoenix	5	1499	7495
42926	Surface Studio	San Diego	4	2999	11996
42752	Surface Pro 4	Phoenix	2	899	1798
42837	Xbox One S	Phoenix	4	299	1196
42977	Surface Studio	Los Angeles	4	2999	11996
43729	Xbox One S	San Diego	3	299	897
42877	Xbox One S	San Francisco	3	299	897
43193	Surface Studio	San Francisco	5	2999	14995
43725	Xbox One S	San Francisco	3	299	897
43321	Surface Pro 4	Los Angeles	3	899	2697
43217	Xbox One	Phoenix	3	249	747
42954	Surface Studio	Seattle	2	2999	5998
43102	Xbox One S	San Francisco	4	299	1196
43419	Xbox One	San Francisco	3	249	747
43618	Xbox One S	Phoenix	5	299	1495
43552	Surface Book	San Diego	1	1499	1499
43176	Surface Book	San Francisco	5	1499	7495
42851	Xbox One S	Phoenix	3	299	897
42994	Surface Pro 4	San Diego	1	899	899
43751	Surface Book	San Diego	1	1499	1499
43175	Surface Book	Seattle	1	1499	1499
43410	Surface Pro 4	Los Angeles	5	899	4495
43502	Xbox One S	Seattle	2	299	598
43319	Xbox One	San Diego	5	249	1245
43288	Xbox One	San Francisco	1	249	249
43139	Surface Book	Seattle	2	1499	2998
43108	Surface Book	Los Angeles	3	1499	4497
43739	Surface Book	Phoenix	5	1499	7495
43777	Surface Book	San Diego	5	1499	7495
43790	Surface Pro 4	Los Angeles	5	899	4495
43589	Xbox One	Phoenix	2	249	498
43269	Surface Studio	San Francisco	1	2999	2999
43339	Xbox One S	San Diego	3	299	897
43321	Surface Book	San Diego	1	1499	1499
43227	Xbox One	San Francisco	1	249	249
42866	Xbox One S	Seattle	1	299	299
43780	Xbox One	San Francisco	5	249	1245
43368	Surface Studio	San Francisco	1	2999	2999
43150	Surface Book	Phoenix	1	1499	1499
43829	Xbox One	Phoenix	3	249	747
42741	Surface Pro 4	Seattle	4	899	3596
42743	Xbox One	Los Angeles	1	249	249
43003	Xbox One	San Diego	1	249	249
42884	Xbox One S	San Diego	5	299	1495
43404	Surface Pro 4	Phoenix	1	899	899
43245	Surface Book	Phoenix	1	1499	1499
43048	Surface Pro 4	Seattle	2	899	1798
43796	Surface Studio	San Francisco	3	2999	8997
42873	Xbox One S	Seattle	1	299	299
43672	Surface Pro 4	San Francisco	2	899	1798
43425	Surface Book	San Diego	5	1499	7495
43072	Xbox One	Seattle	3	249	747
42988	Surface Book	Seattle	5	1499	7495
43395	Surface Book	San Diego	3	1499	4497
43799	Surface Pro 4	San Francisco	5	899	4495
43145	Surface Studio	Los Angeles	2	2999	5998
43574	Surface Book	San Diego	2	1499	2998
43548	Surface Studio	Seattle	2	2999	5998
43811	Xbox One	San Francisco	1	249	249
42937	Surface Studio	Phoenix	2	2999	5998
42896	Surface Book	Los Angeles	4	1499	5996
43001	Surface Book	San Diego	3	1499	4497
43467	Surface Pro 4	Phoenix	2	899	1798
43047	Xbox One	Los Angeles	3	249	747
43201	Xbox One S	Seattle	1	299	299
43533	Surface Pro 4	Phoenix	1	899	899
43608	Xbox One S	Seattle	4	299	1196
43338	Surface Book	Seattle	3	1499	4497
42877	Surface Studio	San Francisco	4	2999	11996
43252	Surface Book	Phoenix	1	1499	1499
43798	Surface Pro 4	Phoenix	1	899	899
43302	Surface Pro 4	Phoenix	5	899	4495
43396	Surface Pro 4	San Diego	1	899	899
42749	Surface Book	San Diego	3	1499	4497
43574	Surface Book	Seattle	5	1499	7495
43415	Surface Studio	Seattle	2	2999	5998
43293	Xbox One S	Los Angeles	2	299	598
43809	Surface Book	San Francisco	2	1499	2998
43374	Surface Studio	San Francisco	4	2999	11996
42766	Surface Book	San Diego	5	1499	7495
42829	Surface Pro 4	San Diego	5	899	4495
43153	Surface Pro 4	Los Angeles	1	899	899
43108	Surface Pro 4	Los Angeles	2	899	1798
43327	Surface Studio	San Francisco	2	2999	5998
43134	Xbox One S	Los Angeles	2	299	598
43011	Surface Book	San Diego	3	1499	4497
43103	Surface Studio	Los Angeles	3	2999	8997
43706	Surface Book	Seattle	2	1499	2998
42922	Surface Pro 4	San Diego	4	899	3596
42911	Xbox One S	Phoenix	5	299	1495
43167	Xbox One S	Phoenix	1	299	299
43790	Xbox One S	Phoenix	2	299	598
43742	Surface Studio	San Diego	2	2999	5998
43469	Surface Pro 4	Phoenix	5	899	4495
42854	Surface Pro 4	Phoenix	5	899	4495
43727	Surface Book	Los Angeles	5	1499	7495
43647	Xbox One S	Los Angeles	1	299	299
43334	Surface Pro 4	San Francisco	1	899	899
43292	Xbox One	Los Angeles	5	249	1245
43423	Xbox One S	Los Angeles	4	299	1196
43509	Xbox One S	San Francisco	4	299	1196
43376	Surface Studio	Seattle	4	2999	11996
42788	Surface Pro 4	Phoenix	2	899	1798
43426	Surface Pro 4	Los Angeles	1	899	899
43713	Surface Studio	San Francisco	3	2999	8997
43376	Surface Book	San Diego	1	1499	1499
42857	Xbox One S	San Francisco	4	299	1196
43033	Xbox One	Seattle	5	249	1245
43431	Surface Studio	San Diego	5	2999	14995
43059	Xbox One S	San Francisco	1	299	299
43356	Xbox One S	San Francisco	2	299	598
42966	Xbox One S	San Diego	3	299	897
43264	Xbox One	Seattle	2	249	498
43605	Surface Studio	San Diego	3	2999	8997
43487	Surface Pro 4	Seattle	2	899	1798
43064	Surface Studio	San Diego	5	2999	14995
43388	Surface Book	Seattle	1	1499	1499
43567	Surface Studio	Seattle	5	2999	14995
43101	Xbox One	Seattle	2	249	498
43101	Xbox One S	Los Angeles	1	299	299
43240	Surface Pro 4	San Francisco	4	899	3596
42862	Surface Pro 4	Phoenix	3	899	2697
43522	Surface Pro 4	San Diego	4	899	3596
43197	Xbox One	San Francisco	5	249	1245
43211	Surface Studio	Seattle	4	2999	11996
42915	Surface Studio	Los Angeles	4	2999	11996
43501	Surface Pro 4	Los Angeles	1	899	899
43338	Xbox One	Phoenix	2	249	498
43339	Surface Studio	San Francisco	3	2999	8997
43489	Surface Pro 4	Seattle	5	899	4495
43705	Xbox One S	San Diego	4	299	1196
43677	Xbox One	San Francisco	5	249	1245
42968	Surface Pro 4	Los Angeles	1	899	899
42869	Surface Studio	Seattle	2	2999	5998
42796	Xbox One S	San Francisco	4	299	1196
43395	Surface Book	San Diego	2	1499	2998
43730	Xbox One S	Los Angeles	5	299	1495
43313	Xbox One S	Seattle	1	299	299
43003	Surface Studio	Los Angeles	4	2999	11996
43428	Surface Studio	Phoenix	4	2999	11996
43109	Xbox One S	Phoenix	2	299	598
42823	Surface Book	Seattle	5	1499	7495
43225	Surface Pro 4	Los Angeles	1	899	899
43637	Surface Pro 4	Los Angeles	3	899	2697
43535	Surface Pro 4	Los Angeles	3	899	2697
43057	Xbox One S	San Diego	4	299	1196
43368	Surface Pro 4	San Diego	4	899	3596
43421	Surface Studio	Phoenix	5	2999	14995
43391	Surface Studio	Phoenix	4	2999	11996
43234	Surface Book	San Francisco	4	1499	5996
43600	Xbox One S	San Francisco	1	299	299
43723	Xbox One S	Seattle	4	299	1196
43109	Surface Studio	Seattle	4	2999	11996
43204	Surface Book	Phoenix	3	1499	4497
43709	Xbox One	Phoenix	3	249	747
43660	Surface Studio	Phoenix	1	2999	2999
43744	Surface Studio	Los Angeles	5	2999	14995
43793	Xbox One	San Diego	3	249	747
43091	Surface Book	Phoenix	1	1499	1499
43524	Surface Studio	San Diego	2	2999	5998
43392	Surface Pro 4	Los Angeles	3	899	2697
43199	Surface Pro 4	Phoenix	1	899	899
43363	Surface Pro 4	Seattle	3	899	2697
43067	Xbox One	Seattle	5	249	1245
42756	Surface Studio	San Diego	3	2999	8997
42915	Xbox One S	Seattle	2	299	598
43002	Xbox One	San Diego	3	249	747
43116	Xbox One S	Seattle	2	299	598
42898	Surface Book	San Diego	2	1499	2998
43197	Xbox One S	Phoenix	5	299	1495
43167	Surface Book	San Diego	5	1499	7495
42827	Surface Pro 4	San Diego	2	899	1798
43416	Xbox One	Seattle	2	249	498
42829	Xbox One S	Phoenix	1	299	299
42795	Surface Book	Los Angeles	3	1499	4497
42885	Xbox One	Phoenix	2	249	498
43223	Xbox One	Phoenix	3	249	747
43800	Surface Pro 4	Seattle	1	899	899
43175	Surface Pro 4	San Diego	3	899	2697
43339	Surface Studio	San Francisco	5	2999	14995
43828	Surface Studio	Seattle	4	2999	11996
43598	Surface Studio	San Diego	1	2999	2999
42751	Surface Pro 4	Seattle	5	899	4495
43074	Xbox One	Seattle	4	249	996
43793	Xbox One S	Seattle	3	299	897
42769	Surface Book	San Francisco	5	1499	7495
43741	Surface Book	Seattle	1	1499	1499
43677	Surface Pro 4	San Francisco	4	899	3596
42802	Surface Studio	Seattle	2	2999	5998
42923	Surface Pro 4	Seattle	3	899	2697
42746	Surface Studio	Phoenix	1	2999	2999
42781	Xbox One	San Diego	4	249	996
43160	Xbox One S	Los Angeles	3	299	897
43124	Surface Book	San Francisco	2	1499	2998
43068	Surface Book	San Diego	5	1499	7495
43399	Xbox One S	Seattle	3	299	897
43096	Xbox One	Phoenix	5	249	1245
43219	Xbox One S	Los Angeles	4	299	1196
42954	Surface Studio	Phoenix	1	2999	2999
43073	Xbox One S	Seattle	3	299	897
43248	Surface Studio	San Diego	1	2999	2999
43116	Xbox One	San Diego	3	249	747
42858	Surface Book	San Diego	3	1499	4497
43369	Surface Book	Los Angeles	3	1499	4497
43162	Surface Book	San Diego	1	1499	1499
43222	Surface Studio	San Francisco	1	2999	2999
43657	Surface Studio	Phoenix	2	2999	5998
43147	Xbox One S	Los Angeles	4	299	1196
42912	Xbox One	Seattle	4	249	996
42964	Xbox One S	Seattle	1	299	299
43783	Surface Book	San Francisco	3	1499	4497
42750	Surface Book	San Francisco	1	1499	1499
42841	Xbox One	Phoenix	5	249	1245
43225	Xbox One S	San Diego	5	299	1495
42979	Xbox One	San Diego	1	249	249
42950	Surface Studio	San Francisco	2	2999	5998
43381	Xbox One	Los Angeles	2	249	498
43796	Surface Pro 4	Los Angeles	3	899	2697
43809	Surface Book	San Diego	2	1499	2998
42891	Surface Book	Phoenix	2	1499	2998
43276	Surface Book	San Diego	4	1499	5996
42986	Xbox One S	San Francisco	1	299	299
43525	Surface Book	San Diego	4	1499	5996
43717	Surface Book	San Francisco	5	1499	7495
43066	Surface Studio	San Francisco	5	2999	14995
43333	Surface Studio	San Francisco	2	2999	5998
42994	Xbox One S	Seattle	2	299	598
43175	Surface Studio	San Francisco	3	2999	8997
43046	Surface Studio	Los Angeles	4	2999	11996
42782	Surface Book	Phoenix	3	1499	4497
43816	Surface Pro 4	Seattle	3	899	2697
43129	Surface Book	San Diego	1	1499	1499
42793	Surface Studio	Los Angeles	5	2999	14995
42740	Xbox One	Seattle	3	249	747
43710	Surface Book	Los Angeles	1	1499	1499
43429	Xbox One S	San Francisco	5	299	1495
43635	Xbox One	Seattle	2	249	498
43558	Xbox One	San Diego	4	249	996
43489	Surface Pro 4	Phoenix	5	899	4495
42935	Xbox One	San Francisco	5	249	1245
42926	Xbox One S	Los Angeles	2	299	598
43500	Surface Pro 4	Phoenix	1	899	899
42937	Surface Studio	San Francisco	3	2999	8997
43547	Surface Book	Los Angeles	5	1499	7495
43032	Surface Book	Los Angeles	4	1499	5996
43221	Surface Studio	San Diego	2	2999	5998
43221	Xbox One	San Diego	3	249	747
43351	Surface Pro 4	Seattle	2	899	1798
42798	Surface Book	Seattle	2	1499	2998
42910	Surface Book	San Francisco	4	1499	5996
43406	Surface Book	San Diego	2	1499	2998
43806	Surface Studio	San Diego	2	2999	5998
43027	Surface Book	San Francisco	4	1499	5996
43819	Xbox One	Phoenix	5	249	1245
42876	Surface Pro 4	San Francisco	2	899	1798
43323	Xbox One	San Diego	4	249	996
43026	Surface Pro 4	Los Angeles	1	899	899
43810	Surface Studio	Los Angeles	4	2999	11996
43070	Surface Studio	Seattle	2	2999	5998
43744	Surface Studio	San Francisco	1	2999	2999
43572	Surface Studio	Seattle	1	2999	2999
42881	Surface Book	Seattle	4	1499	5996
43523	Xbox One S	San Diego	2	299	598
43633	Surface Studio	San Francisco	4	2999	11996
43303	Xbox One S	Los Angeles	4	299	1196
43287	Xbox One S	San Diego	3	299	897
42917	Surface Pro 4	San Francisco	5	899	4495
43682	Surface Book	Phoenix	4	1499	5996
42949	Surface Studio	San Diego	4	2999	11996
43323	Surface Studio	San Francisco	4	2999	11996
42839	Xbox One S	San Francisco	3	299	897
43455	Surface Studio	Phoenix	1	2999	2999
43257	Surface Book	San Diego	5	1499	7495
43761	Surface Studio	San Diego	3	2999	8997
43209	Xbox One S	San Francisco	5	299	1495
42765	Xbox One	Phoenix	3	249	747
43432	Surface Studio	Los Angeles	1	2999	2999
43247	Surface Book	San Diego	2	1499	2998
43268	Surface Pro 4	Phoenix	4	899	3596
43050	Surface Studio	San Francisco	5	2999	14995
43397	Surface Pro 4	Seattle	5	899	4495
43793	Surface Book	Los Angeles	4	1499	5996
43323	Surface Pro 4	Los Angeles	2	899	1798
43045	Xbox One S	San Diego	4	299	1196
43536	Surface Pro 4	Phoenix	3	899	2697
43706	Surface Book	Los Angeles	4	1499	5996
42986	Surface Studio	Phoenix	3	2999	8997
42763	Surface Book	San Diego	2	1499	2998
43439	Surface Studio	San Francisco	5	2999	14995
42908	Surface Pro 4	San Francisco	3	899	2697
42861	Surface Studio	San Francisco	4	2999	11996
42993	Xbox One S	Phoenix	1	299	299
43778	Xbox One	Seattle	3	249	747
43204	Surface Pro 4	San Francisco	3	899	2697
43262	Surface Pro 4	Seattle	1	899	899
43631	Surface Book	San Francisco	1	1499	1499
43606	Xbox One	Phoenix	3	249	747
43321	Surface Pro 4	Los Angeles	1	899	899
43066	Xbox One	Los Angeles	5	249	1245
43116	Surface Book	San Francisco	1	1499	1499
43295	Surface Pro 4	San Francisco	2	899	1798
43792	Surface Book	San Diego	1	1499	1499
43703	Surface Book	Los Angeles	1	1499	1499
43508	Surface Studio	San Diego	2	2999	5998
42942	Xbox One S	San Francisco	5	299	1495
43266	Xbox One S	Seattle	5	299	1495
43499	Xbox One	San Francisco	5	249	1245
43407	Xbox One	Phoenix	1	249	249
43765	Xbox One S	Phoenix	3	299	897
42961	Xbox One S	San Francisco	5	299	1495
43396	Surface Pro 4	Phoenix	2	899	1798
43646	Xbox One	Phoenix	3	249	747
43160	Surface Pro 4	Los Angeles	2	899	1798
43136	Xbox One S	San Diego	5	299	1495
43404	Surface Pro 4	San Diego	4	899	3596
43185	Surface Pro 4	Phoenix	3	899	2697
42889	Xbox One	Seattle	4	249	996
42948	Surface Book	San Diego	2	1499	2998
43731	Xbox One S	Seattle	4	299	1196
43698	Surface Pro 4	Los Angeles	1	899	899
43728	Xbox One	San Diego	2	249	498
42742	Surface Studio	San Francisco	2	2999	5998
43241	Surface Studio	Seattle	1	2999	2999
43339	Surface Book	San Diego	1	1499	1499
43818	Surface Pro 4	San Diego	3	899	2697
43341	Xbox One S	Seattle	1	299	299
43667	Xbox One S	Los Angeles	2	299	598
43687	Surface Book	San Diego	3	1499	4497
43531	Surface Pro 4	Seattle	4	899	3596
42940	Surface Book	San Francisco	4	1499	5996
42859	Surface Book	Seattle	5	1499	7495
43711	Xbox One S	San Francisco	3	299	897
43259	Surface Book	San Diego	2	1499	2998
42990	Xbox One S	San Francisco	1	299	299
43033	Surface Pro 4	Los Angeles	2	899	1798
43012	Surface Book	Los Angeles	3	1499	4497
43513	Xbox One S	San Diego	5	299	1495
42922	Surface Book	Los Angeles	4	1499	5996
43058	Xbox One S	San Diego	5	299	1495
43470	Xbox One	San Diego	4	249	996
43409	Surface Studio	San Francisco	3	2999	8997
43488	Surface Book	San Diego	1	1499	1499
42736	Surface Pro 4	Seattle	1	899	899
42879	Xbox One	San Francisco	2	249	498
43114	Xbox One S	Seattle	1	299	299
43000	Surface Studio	San Francisco	5	2999	14995
43722	Xbox One S	Los Angeles	3	299	897
42988	Xbox One	Phoenix	2	249	498
43088	Surface Book	Seattle	3	1499	4497
43664	Surface Book	Phoenix	3	1499	4497
43485	Surface Studio	Los Angeles	5	2999	14995
42992	Surface Studio	San Francisco	5	2999	14995
43204	Surface Studio	San Francisco	1	2999	2999
43502	Surface Pro 4	Los Angeles	1	899	899
42868	Surface Pro 4	San Diego	2	899	1798
43617	Xbox One S	San Diego	2	299	598
43714	Surface Studio	Seattle	3	2999	8997
43169	Surface Book	Los Angeles	1	1499	1499
42839	Xbox One	San Diego	2	249	498
43157	Surface Studio	San Diego	5	2999	14995
42861	Surface Book	Seattle	3	1499	4497
43076	Surface Pro 4	San Diego	3	899	2697
43064	Surface Pro 4	Seattle	4	899	3596
43670	Xbox One	San Francisco	1	249	249
43005	Xbox One S	Phoenix	1	299	299
43486	Xbox One S	San Francisco	5	299	1495
43362	Surface Pro 4	San Diego	1	899	899
42767	Surface Studio	Seattle	2	2999	5998
42770	Surface Studio	Phoenix	4	2999	11996
43415	Xbox One	Phoenix	4	249	996
43774	Surface Book	Phoenix	2	1499	2998
43088	Xbox One S	San Francisco	2	299	598
43444	Xbox One	Phoenix	4	249	996
43200	Surface Pro 4	Phoenix	4	899	3596
43051	Surface Pro 4	Seattle	2	899	1798
43299	Xbox One	Los Angeles	1	249	249
43640	Xbox One S	San Diego	1	299	299
43085	Xbox One	Los Angeles	4	249	996
43741	Xbox One S	San Diego	5	299	1495
43435	Surface Book	San Diego	5	1499	7495
43581	Surface Pro 4	San Diego	4	899	3596
43197	Surface Studio	San Francisco	5	2999	14995
42913	Surface Book	Seattle	4	1499	5996
42790	Xbox One S	Seattle	3	299	897
43451	Xbox One S	Phoenix	2	299	598
42970	Surface Studio	Phoenix	3	2999	8997
43465	Surface Book	Los Angeles	2	1499	2998
43345	Xbox One S	Phoenix	4	299	1196
43625	Xbox One S	Phoenix	2	299	598
43115	Surface Studio	Los Angeles	2	2999	5998
43417	Surface Pro 4	San Francisco	2	899	1798
42778	Xbox One	Los Angeles	5	249	1245
43229	Surface Studio	Los Angeles	1	2999	2999
42987	Xbox One S	San Francisco	3	299	897
43271	Xbox One	San Francisco	4	249	996
42867	Surface Book	Phoenix	4	1499	5996
43411	Surface Book	Los Angeles	5	1499	7495
43030	Xbox One	San Francisco	4	249	996
42895	Surface Pro 4	Seattle	5	899	4495
43478	Xbox One S	Seattle	3	299	897
43082	Xbox One	San Diego	2	249	498
42897	Xbox One S	Los Angeles	5	299	1495
43483	Surface Book	Phoenix	3	1499	4497
43045	Surface Book	San Francisco	2	1499	2998
42817	Xbox One S	Seattle	1	299	299
43822	Surface Studio	Phoenix	4	2999	11996
42858	Surface Book	San Diego	4	1499	5996
43557	Surface Studio	San Francisco	1	2999	2999
42909	Xbox One S	Los Angeles	3	299	897
